AVAILABLE QUANTITY OF ITEM: 2002
QTD OF MANUFACTURED PIECES: 2002
ELAPSED TIME:   601.66
OBJ. FUNCTION VALUE: 59.0
STARTS: 59
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
9;K1;4;1568_0101;24
9;K1;5;3957A0600;24
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;1964A2200;2
10;K1;2;830D0100;12
10;K1;3;787A0100;3
10;K1;4;4775_0002;12
10;K1;5;1555A0200;12
10;K2;1;1642A0400;6
10;K2;2;1642A0400;6
11;K1;1;830D0100;12
11;K1;2;1553A0200;6
11;K1;3;830D0100;12
11;K1;4;829D0100;12
11;K1;5;1386A2200;8
11;K2;1;1642A0400;6
11;K2;2;1642A0400;6
11;K2;3;1642A0400;6
12;K1;1;1554A0200;8
12;K1;2;2434A2200;6
12;K1;3;1567A0100;6
12;K1;4;4775_0002;12
12;K1;5;1567A0100;6
12;K2;1;1806_5051;10
12;K2;2;1806_5051;10
12;K2;3;1806_5051;10
13;K1;1;3957A0600;24
13;K1;2;6774_01030;12
13;K1;3;1312_0101;24
13;K2;1;830D0100;12
13;K2;2;1559A0200;4
14;K1;1;798_0184;5
14;K1;2;60091_011;12
14;K1;3;3958A0600;24
14;K1;4;60078_0900;11
14;K1;5;6753_02011;12
14;K1;6;60091_011;12
14;K2;1;831A0600;10
14;K2;2;831A0600;10
14;K2;3;4775_0002;12
15;K1;1;6774_01030;12
15;K1;2;6753_02011;12
15;K1;3;1806A0800;12
15;K1;4;1806A0800;12
15;K1;5;1806A0800;12
15;K1;6;3957A0600;18
15;K2;1;1642A0400;2
15;K2;2;1642A0400;6
16;K1;1;1806A0200;2
16;K1;2;786A0600;3
16;K1;3;786A0700;8
16;K1;4;786A0700;8
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;1964A2200;8
17;K1;2;787A0100;3
17;K1;3;1386A2200;12
17;K1;4;2434A2200;2
17;K2;1;786A0700;6
17;K2;2;1806A0200;2
18;K1;1;1559A0200;12
18;K1;2;831A0600;10
18;K1;3;1386A2200;12
18;K1;4;1556A0200;12
18;K1;5;830D0100;12
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;3470_085;6
19;K1;2;341_0250;4
19;K1;3;6753_02011;12
19;K1;4;6753_02011;12
19;K1;5;962A0100;6
19;K1;6;1320_0101;24
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;1320_0101;24
20;K1;2;341_0250;1
20;K1;3;6774_01030;12
20;K1;4;962A0100;6
20;K1;5;60091_011;12
20;K1;6;6864_0280;4
20;K2;1;1806A0200;2
21;K1;1;341_0250;12
21;K1;2;1806A0800;12
21;K1;3;1568_0101;16
21;K1;4;6864_0280;4
21;K1;5;1806_5051;10
21;K1;6;6774_01030;4
21;K2;1;831A0600;10
21;K2;2;831A0600;10
21;K2;3;1556A0200;12
22;K1;1;786A0600;3
22;K1;2;786A0700;8
22;K1;3;786A0600;3
22;K1;4;786A0600;3
22;K1;5;786A0600;3
22;K2;1;1642A0400;6
22;K2;2;1642A0400;6
22;K2;3;1642A0400;6
23;K1;1;798_0184;5
23;K1;2;341_0250;12
23;K1;3;6774_01030;12
23;K1;4;6753_02011;12
23;K1;5;1394_0101;12
23;K1;6;341_0250;12
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;6774_01030;12
24;K1;2;6864_0280;3
24;K1;3;341_0250;12
24;K1;4;6753_02011;12
24;K1;5;1394_0101;24
24;K1;6;1394_0101;24
24;K2;1;831A0600;10
24;K2;2;831A0600;10
24;K2;3;831A0600;10
24;K2;4;831A0600;10
25;K1;1;787A0100;3
25;K1;2;1554A0200;8
25;K1;3;1567A0100;6
25;K1;4;2434A2200;6
25;K1;5;1559A0200;12
25;K2;1;1806A0800;12
25;K2;2;1806_5051;10
26;K1;1;786A0600;3
26;K1;2;786A0600;3
26;K1;3;786A0600;3
26;K1;4;786A0600;3
26;K1;5;786A0600;3
26;K1;6;786A0600;3
26;K1;7;786A0600;3
26;K2;1;831A0600;10
26;K2;2;831A0600;10
26;K2;3;831A0600;10
26;K2;4;831A0600;10
27;K1;1;1312_0101;8
27;K1;2;962A0100;6
27;K1;3;6753_02011;12
27;K1;4;1806_5051;10
27;K1;5;341_0250;12
27;K1;6;6753_02011;4
27;K2;1;60078_0900;12
27;K2;2;798_0184;5
27;K2;3;798_0184;5
28;K1;1;786A0600;3
28;K1;2;786A0600;3
28;K1;3;786A0600;3
28;K1;4;786A0600;2
28;K1;5;786A0600;3
28;K1;6;786A0600;3
28;K1;7;786A0600;3
28;K2;1;1312_0101;24
28;K2;2;60078_0900;12
28;K2;3;60078_0900;12
29;K1;1;1554A0200;6
29;K1;2;1555A0200;2
29;K2;1;1806A0200;2
29;K2;2;1806A0200;2
30;K1;1;6774_01030;12
30;K1;2;341_0250;12
30;K1;3;3470_085;6
30;K1;4;6774_01030;12
30;K1;5;1806A0800;12
30;K1;6;1806A0800;12
30;K1;7;1806A0800;4
30;K2;1;1806A0200;2
30;K2;2;1806A0200;2
31;K1;1;341_0250;1
31;K1;2;3470_085;6
31;K1;3;1806A0800;12
31;K1;4;3470_085;6
31;K1;5;962A0100;6
31;K1;6;962A0100;6
END
