AVAILABLE QUANTITY OF ITEM: 3118
QTD OF MANUFACTURED PIECES: 3118
ELAPSED TIME:   602.02
OBJ. FUNCTION VALUE: 107.0
STARTS: 107
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
17;K1;5;786A0600;3
17;K1;6;1806A0200;2
17;K2;1;831A0600;10
17;K2;2;787A0100;3
17;K2;3;787A0100;3
18;K1;1;1806_041;2
18;K1;2;1806_041;2
18;K1;3;1806_041;2
18;K1;4;1806_041;2
18;K1;5;1806_041;2
18;K1;6;1806_041;2
18;K2;1;787A0100;3
18;K2;2;787A0100;3
18;K2;3;787A0100;3
19;K1;1;1806A0800;12
19;K1;2;1806_041;2
19;K1;3;1806A0800;12
19;K1;4;1806_041;2
19;K1;5;1806_041;2
19;K1;6;6774_01030;12
19;K2;1;830D0100;12
19;K2;2;786A0900;6
19;K2;3;786A0900;6
20;K1;1;830D0100;12
20;K1;2;1386A2200;8
20;K1;3;1567A0100;6
20;K1;4;830D0100;12
20;K1;5;830D0100;12
20;K2;1;831A0600;10
20;K2;2;786A0900;6
20;K2;3;831A0600;9
21;K1;1;1567A0100;6
21;K1;2;1555A0200;8
21;K1;3;1567A0100;6
21;K1;4;831A0600;10
21;K1;5;4781A0100;8
21;K1;6;831A0600;10
21;K1;7;1567A0100;6
21;K2;1;6896A0100;12
21;K2;2;4778_0102;8
22;K1;1;3958A0600;24
22;K1;2;1806_041;2
22;K1;3;1806_041;2
22;K1;4;1806_041;2
22;K1;5;1320_0101;24
22;K2;1;786A0900;6
22;K2;2;831A0600;10
22;K2;3;787A0100;3
23;K1;1;830D0100;12
23;K1;2;830D0100;12
23;K1;3;830D0100;12
23;K1;4;1386A2200;12
23;K1;5;830D0100;12
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;787A0100;3
24;K1;2;830D0100;12
24;K1;3;830D0100;12
24;K1;4;1964A2200;8
24;K1;5;830D0100;12
24;K2;1;1806A0200;2
24;K2;2;1806A0200;2
24;K2;3;1806A0200;2
25;K1;1;1567A0100;6
25;K1;2;920A0100;8
25;K1;3;1567A0100;6
25;K1;4;829D0100;12
25;K1;5;6896A0100;12
25;K1;6;787A0100;3
25;K2;1;831A0600;10
25;K2;2;831A0600;10
25;K2;3;831A0600;10
25;K2;4;786A0900;6
26;K1;1;1806D0900;60
26;K1;2;1806_041;2
26;K1;3;1320_0101;22
26;K1;4;1806A0800;12
26;K1;5;1806_041;2
26;K1;6;1806_041;2
26;K2;1;1964A2200;8
27;K1;1;1806_041;2
27;K1;2;1806_041;2
27;K1;3;1806_041;2
27;K1;4;1806_041;2
27;K1;5;1806_041;2
27;K1;6;1806_041;2
27;K2;1;786A0900;6
27;K2;2;787A0100;3
27;K2;3;787A0100;3
28;K1;1;3957A0600;24
28;K1;2;1806_041;2
28;K1;3;1806_041;2
28;K1;4;1806_041;2
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;1806_041;2
29;K1;2;1806_041;2
29;K1;3;1806_041;2
29;K1;4;1394_0101;24
29;K1;5;1806_041;2
29;K1;6;1806D0900;60
29;K2;1;1806A0200;2
29;K2;2;1806A0200;2
29;K2;3;1806A0200;2
30;K1;1;6754_0481;2
30;K1;2;962A0100;6
30;K1;3;6754_0481;12
30;K1;4;1806_041;2
30;K1;5;1806A0800;12
30;K1;6;1568_0101;24
30;K2;1;1556A0200;12
30;K2;2;829D0100;12
31;K1;1;1567A0100;6
31;K1;2;810A0400;12
31;K1;3;829D0100;12
31;K1;4;1386A2200;12
31;K1;5;830D0100;12
31;K2;1;6753_02011;12
31;K2;2;1806_5051;10
31;K2;3;1806_5051;10
32;K1;1;1559A0200;12
32;K1;2;831A0600;10
32;K1;3;1567A0100;6
32;K1;4;4778_0102;8
32;K1;5;831A0600;10
32;K1;6;1567A0100;6
32;K1;7;1567A0100;6
32;K2;1;1806A0200;2
32;K2;2;1806A0200;2
32;K2;3;1806A0200;2
33;K1;1;1386A2200;12
33;K1;2;6896A0100;12
33;K1;3;1556A0200;12
33;K1;4;4781A0100;8
33;K1;5;920A0100;8
33;K2;1;6774_01030;12
33;K2;2;6774_01030;1
33;K2;3;1806_5051;10
34;K1;1;1559A0200;12
34;K1;2;1567A0100;6
34;K1;3;1567A0100;6
34;K1;4;1386A2200;12
34;K1;5;4778_0102;8
34;K1;6;1567A0100;6
34;K2;1;1806A0200;2
34;K2;2;1806A0200;2
34;K2;3;1806A0200;2
35;K1;1;6896A0100;12
35;K1;2;830D0100;12
35;K1;3;830D0100;12
35;K1;4;830D0100;12
35;K1;5;829D0100;12
35;K2;1;1806A0200;2
35;K2;2;1806A0200;2
35;K2;3;1806A0200;2
36;K1;1;1806A0800;12
36;K1;2;1568_0101;24
36;K1;3;1806_041;2
36;K1;4;6774_01030;12
36;K1;5;1806A0800;12
36;K1;6;1806_041;2
36;K2;1;831A0600;10
36;K2;2;831A0600;10
36;K2;3;1556A0200;12
37;K1;1;1567A0100;6
37;K1;2;1559A0200;12
37;K1;3;1553A0200;12
37;K1;4;830D0100;12
37;K1;5;830D0100;12
37;K2;1;1806A0200;2
37;K2;2;1806A0200;2
37;K2;3;1806A0200;2
38;K1;1;1567A0100;6
38;K1;2;830D0100;12
38;K1;3;831A0600;10
38;K1;4;787A0100;3
38;K1;5;1567A0100;6
38;K1;6;1559A0200;6
38;K2;1;830D0100;12
38;K2;2;4781A0100;8
39;K1;1;1553A0200;12
39;K1;2;1567A0100;6
39;K1;3;786A0900;6
39;K1;4;1386A2200;12
39;K1;5;1567A0100;6
39;K1;6;786A0900;6
39;K1;7;1567A0100;6
39;K2;1;1806A0200;2
39;K2;2;1806A0200;2
39;K2;3;1806A0200;2
40;K1;1;786A0600;3
40;K1;2;1806A0200;2
40;K1;3;786A0600;3
40;K2;1;1806_5051;10
40;K2;2;6753_02011;12
40;K2;3;1806_5051;10
41;K1;1;3957A0600;24
41;K1;2;1806_041;2
41;K1;3;1806_041;2
41;K1;4;1806_041;2
41;K1;5;1320_0101;24
41;K2;1;1806A0200;2
41;K2;2;1806A0200;2
41;K2;3;1806A0200;2
42;K1;1;830D0100;12
42;K1;2;6896A0100;2
42;K1;3;787A0100;2
42;K1;4;830D0100;12
42;K1;5;4781A0100;8
42;K2;1;1806_5051;10
42;K2;2;1806A0800;12
42;K2;3;1806A0800;12
43;K1;1;810A0400;12
43;K1;2;787A0100;3
43;K1;3;830D0100;12
43;K1;4;1567A0100;6
43;K1;5;1567A0100;6
43;K1;6;829D0100;12
43;K2;1;1806_5051;10
43;K2;2;6754_0481;12
44;K1;1;830D0100;12
44;K1;2;1559A0200;12
44;K1;3;1567A0100;6
44;K1;4;787A0100;3
44;K1;5;1567A0100;6
44;K1;6;1567A0100;6
44;K2;1;1806A0200;2
44;K2;2;1806A0200;2
44;K2;3;1806A0200;2
45;K1;1;786A0600;3
45;K1;2;786A0600;3
45;K1;3;786A0600;3
45;K1;4;786A0600;3
45;K1;5;786A0600;3
45;K1;6;786A0600;3
45;K1;7;786A0600;3
45;K2;1;787A0100;3
45;K2;2;831A0600;10
45;K2;3;787A0100;3
46;K1;1;1806_041;2
46;K1;2;962A0100;6
46;K1;3;1806_041;2
46;K1;4;1806_041;2
46;K1;5;1806D0900;60
46;K1;6;1806_041;2
46;K2;1;1806A0200;2
46;K2;2;1806A0200;2
46;K2;3;1806A0200;2
47;K1;1;1567A0100;6
47;K1;2;4778_0102;8
47;K1;3;830D0100;12
47;K1;4;787A0100;3
47;K1;5;1567A0100;6
47;K1;6;4781A0100;8
47;K2;1;6754_0481;12
47;K2;2;1806_5051;10
47;K2;3;1806_5051;10
48;K1;1;830D0100;12
48;K1;2;1567A0100;6
48;K1;3;831A0600;10
48;K1;4;1556A0200;4
48;K1;5;1567A0100;6
48;K1;6;787A0100;3
48;K2;1;787A0100;3
48;K2;2;787A0100;3
48;K2;3;787A0100;3
49;K1;1;1567A0100;6
49;K1;2;1567A0100;6
49;K1;3;1567A0100;6
49;K1;4;1567A0100;6
49;K1;5;1567A0100;6
49;K1;6;1567A0100;6
49;K1;7;1567A0100;6
49;K1;8;1567A0100;6
49;K2;1;4781A0100;8
49;K2;2;4781A0100;8
50;K1;1;1806_041;2
50;K1;2;3958A0600;24
50;K1;3;1806_041;2
50;K1;4;1806_041;2
50;K1;5;1568_0101;24
50;K2;1;1806_5051;10
50;K2;2;1806_041;2
51;K1;1;786A0600;3
51;K1;2;1806A0200;2
51;K1;3;1806A0200;2
51;K1;4;786A0600;3
51;K1;5;1806A0200;2
51;K1;6;1806A0200;2
51;K2;1;1806A0200;2
51;K2;2;1806A0200;2
51;K2;3;1806A0200;2
52;K1;1;830D0100;12
52;K1;2;1559A0200;12
52;K1;3;830D0100;12
52;K1;4;810A0400;12
52;K1;5;920A0100;4
52;K2;1;831A0600;10
52;K2;2;831A0600;10
52;K2;3;4778_0102;8
53;K1;1;3957A0600;24
53;K1;2;1806_041;2
53;K1;3;1806_041;2
53;K1;4;1806_041;2
53;K1;5;1320_0101;24
53;K2;1;1806A0200;2
53;K2;2;1806A0200;2
53;K2;3;1806A0200;2
54;K1;1;1320_0101;24
54;K1;2;1806_041;2
54;K1;3;3957A0600;24
54;K1;4;1806_041;2
54;K1;5;1806_041;2
END
